"동별(1)",동별(2),동별(3),2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"동별(1)",동별(2),동별(3),소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계
"서울시",관악구,인헌동,6849,831,54,593,184,1319,692,3925,82
"서울시",관악구,남현동,5277,478,38,353,87,2093,529,2135,42
"서울시",관악구,서원동,5454,979,82,784,113,785,448,3171,71
"서울시",관악구,신원동,3858,1359,87,1121,151,677,82,1653,87
"서울시",관악구,서림동,5152,1039,94,779,166,1763,274,1951,125
"서울시",관악구,신사동,4211,1654,51,1342,261,297,134,2034,92
"서울시",관악구,신림동,4242,829,151,490,188,1244,14,1965,190
"서울시",관악구,난향동,4938,445,82,336,27,3873,79,525,16
"서울시",관악구,조원동,4180,858,16,631,211,1231,130,1832,129
"서울시",관악구,대학동,4400,1102,85,812,205,2006,232,826,234
"서울시",관악구,은천동,10519,1033,296,568,169,6053,246,3079,108
"서울시",관악구,성현동,10578,375,115,212,48,8669,129,1368,37
"서울시",관악구,청룡동,7921,1220,122,854,244,4392,456,1732,121
"서울시",관악구,난곡동,7659,1496,191,1168,137,915,715,4470,63
"서울시",관악구,삼성동,7833,1844,1127,619,98,4712,233,1010,34
"서울시",관악구,미성동,8791,1134,214,728,192,3654,425,3470,108
"서울시",서초구,소계,133528,5481,871,3579,1031,94499,5356,26931,1261
"서울시",서초구,서초1동,6735,443,118,250,75,4527,239,1436,90
"서울시",서초구,서초2동,6901,97,5,67,25,6285,81,387,51
"서울시",서초구,서초3동,10040,316,30,200,86,6096,661,2844,123
"서울시",서초구,서초4동,9224,19,X,13,5,9077,48,72,8
"서울시",서초구,잠원동,11494,231,11,151,69,10436,123,608,96
"서울시",서초구,반포본동,3662,X,X,X,X,3660,X,X,X
"서울시",서초구,반포1동,9429,478,12,383,83,6526,309,2047,69
"서울시",서초구,반포2동,4702,X,X,X,X,4702,X,X,X
"서울시",서초구,반포3동,7183,6,X,X,5,7177,X,X,X
"서울시",서초구,반포4동,6192,118,24,68,26,3834,967,1211,62
"서울시",서초구,방배본동,5743,314,41,200,73,3500,159,1697,73
"서울시",서초구,방배1동,5539,399,29,311,59,1952,265,2841,82
"서울시",서초구,방배2동,5306,776,49,615,112,2125,189,2147,69
"서울시",서초구,방배3동,6828,326,54,236,36,4384,327,1758,33
"서울시",서초구,방배4동,7712,463,79,267,117,3778,259,3107,105
"서울시",서초구,양재1동,14561,516,139,298,79,10799,869,2244,133
"서울시",서초구,양재2동,6842,386,10,242,134,909,844,4463,240
"서울시",서초구,내곡동,5435,593,269,277,47,4732,16,69,25
"서울시",강남구,소계,173745,6968,839,4669,1460,126023,5827,33190,1737
"서울시",강남구,신사동,4948,343,25,210,108,3582,107,786,130
"서울시",강남구,논현1동,8113,854,64,620,170,1800,962,4278,219
"서울시",강남구,논현2동,7132,616,60,413,143,2852,676,2812,176
"서울시",강남구,삼성1동,4595,217,92,81,44,3111,384,832,51
"서울시",강남구,삼성2동,10178,370,21,279,70,6887,149,2685,87
"서울시",강남구,대치1동,6935,5,X,X,X,6868,12,44,6
"서울시",강남구,대치4동,6564,464,13,343,108,1985,130,3861,124
"서울시",강남구,역삼1동,11995,1217,152,806,259,2678,972,6915,213
"서울시",강남구,역삼2동,11862,297,25,228,44,8691,258,2561,55
"서울시",강남구,도곡1동,6840,129,11,84,34,5802,187,664,58
"서울시",강남구,도곡2동,10213,45,X,22,21,9727,126,245,70
"서울시",강남구,개포1동,1608,7,X,X,X,1499,X,102,X
"서울시",강남구,개포4동,7409,258,5,174,79,3451,481,3031,188
"서울시",강남구,일원본동,7280,104,7,97,X,6884,291,X,X
"서울시",강남구,일원1동,4792,506,32,383,91,3033,7,1178,68
"서울시",강남구,일원2동,6680,X,X,X,X,6678,X,X,X
"서울시",강남구,수서동,7246,58,31,22,5,7185,X,X,X
"서울시",강남구,세곡동,12596,758,228,466,64,11467,199,163,9
"서울시",강남구,압구정동,8856,170,20,76,74,7842,247,496,101
"서울시",강남구,청담동,9731,361,34,239,88,7322,570,1356,122
"서울시",강남구,대치2동,11109,127,10,81,36,9998,60,889,35
"서울시",강남구,개포2동,7063,62,6,40,16,6681,9,292,19
"서울시",송파구,소계,211578,8072,431,5705,1936,127239,4900,69796,1571
"서울시",송파구,풍납1동,3296,892,33,767,92,1596,204,562,42
"서울시",송파구,풍납2동,7608,499,14,378,107,5535,178,1341,55
"서울시",송파구,거여1동,3552,410,9,311,90,1542,212,1345,43
"서울시",송파구,거여2동,5382,306,14,249,43,4442,61,544,29
"서울시",송파구,마천1동,5299,986,145,689,152,2326,171,1748,68
"서울시",송파구,마천2동,5354,938,184,614,140,1321,404,2595,96
"서울시",송파구,방이1동,4921,127,X,70,57,2146,310,2250,88
"서울시",송파구,방이2동,8214,342,7,233,102,1212,621,5948,91
"서울시",송파구,오륜동,5543,X,X,X,X,5540,X,X,X
"서울시",송파구,오금동,12963,367,X,228,136,7216,560,4674,146
"서울시",송파구,송파1동,9335,405,X,280,123,1267,393,7168,102
"서울시",송파구,송파2동,6583,120,X,87,33,4575,155,1705,28
"서울시",송파구,석촌동,12091,510,7,360,143,1066,423,9931,161
"서울시",송파구,삼전동,11497,477,X,364,113,479,284,10168,89
"서울시",송파구,가락본동,8410,332,X,171,158,4975,231,2742,130
"서울시",송파구,가락1동,9716,X,X,X,X,9716,X,X,X
"서울시",송파구,가락2동,10424,273,X,156,116,6417,188,3452,94
"서울시",송파구,문정1동,6783,223,X,122,101,3181,187,3102,90
"서울시",송파구,문정2동,5607,X,X,X,X,5606,X,X,X
"서울시",송파구,잠실본동,9583,593,5,449,139,1145,124,7576,145
"서울시",송파구,잠실4동,6866,X,X,X,X,6864,X,X,X
"서울시",송파구,잠실6동,5372,X,X,X,X,5372,X,X,X
"서울시",송파구,잠실7동,3198,X,X,X,X,3198,X,X,X
"서울시",송파구,잠실2동,11241,X,X,X,X,11241,X,X,X
"서울시",송파구,잠실3동,11046,X,X,X,X,11046,X,X,X
"서울시",송파구,장지동,11732,269,X,177,89,8253,194,2945,71
"서울시",송파구,위례동,9962,X,X,X,X,9962,X,X,X
"서울시",강동구,소계,137876,9956,509,7269,2178,87159,3114,36562,1085
"서울시",강동구,강일동,11745,31,18,7,6,11638,X,76,X
"서울시",강동구,상일동,10472,242,5,119,118,8953,582,658,37
"서울시",강동구,명일1동,8248,253,6,166,81,6765,119,1050,61
"서울시",강동구,명일2동,4629,152,X,84,66,4196,X,255,26
"서울시",강동구,고덕1동,7536,324,22,237,65,6854,X,315,43
"서울시",강동구,고덕2동,6605,555,14,441,100,5589,X,426,35
"서울시",강동구,암사2동,5214,177,22,111,44,4139,16,855,27
"서울시",강동구,암사3동,5583,209,85,104,20,4808,38,512,16
"서울시",강동구,천호1동,8035,1009,22,808,179,2612,388,3958,68
"서울시",강동구,천호3동,7964,995,85,785,125,4651,204,2084,30
"서울시",강동구,성내1동,6767,187,X,113,70,3288,317,2863,112
"서울시",강동구,성내2동,6199,1244,44,902,298,1775,124,2950,106
"서울시",강동구,성내3동,6685,573,7,400,166,2730,148,3151,83
"서울시",강동구,둔촌1동,5,5,X,X,X,X,X,X,X
"서울시",강동구,둔촌2동,7962,543,31,377,135,5011,154,2187,67
"서울시",강동구,암사1동,10089,1139,20,889,230,2790,247,5829,84
"서울시",강동구,천호2동,9362,1488,103,1134,251,2641,189,4901,143
"서울시",강동구,길동,14776,830,16,590,224,8719,588,4492,147
