"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2012
"합계","서초구",방배본동,유기동물보호현황,소계,소계,8
"합계","서초구",방배본동,유기동물보호현황,개,소계,3
"합계","서초구",방배본동,유기동물보호현황,개,인도(주인),1
"합계","서초구",방배본동,유기동물보호현황,개,입양분양,...
"합계","서초구",방배본동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",방배본동,유기동물보호현황,개,계류기증,...
"합계","서초구",방배본동,유기동물보호현황,고양이,소계,5
"합계","서초구",방배본동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",방배본동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",방배1동,유기동물보호현황,소계,소계,24
"합계","서초구",방배1동,유기동물보호현황,개,소계,12
"합계","서초구",방배1동,유기동물보호현황,개,인도(주인),5
"합계","서초구",방배1동,유기동물보호현황,개,입양분양,...
"합계","서초구",방배1동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",방배1동,유기동물보호현황,개,계류기증,...
"합계","서초구",방배1동,유기동물보호현황,고양이,소계,12
"합계","서초구",방배1동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",방배1동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",방배2동,유기동물보호현황,소계,소계,25
"합계","서초구",방배2동,유기동물보호현황,개,소계,19
"합계","서초구",방배2동,유기동물보호현황,개,인도(주인),3
"합계","서초구",방배2동,유기동물보호현황,개,입양분양,...
"합계","서초구",방배2동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",방배2동,유기동물보호현황,개,계류기증,...
"합계","서초구",방배2동,유기동물보호현황,고양이,소계,6
"합계","서초구",방배2동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",방배2동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",방배3동,유기동물보호현황,소계,소계,17
"합계","서초구",방배3동,유기동물보호현황,개,소계,13
"합계","서초구",방배3동,유기동물보호현황,개,인도(주인),2
"합계","서초구",방배3동,유기동물보호현황,개,입양분양,...
"합계","서초구",방배3동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",방배3동,유기동물보호현황,개,계류기증,...
"합계","서초구",방배3동,유기동물보호현황,고양이,소계,3
"합계","서초구",방배3동,유기동물보호현황,고양이,입양분양,1
"합계","서초구",방배3동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",방배3동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",방배3동,유기동물보호현황,기타,소계,1
"합계","서초구",방배3동,유기동물보호현황,기타,폐사안락사,1
"합계","서초구",방배4동,유기동물보호현황,소계,소계,22
"합계","서초구",방배4동,유기동물보호현황,개,소계,17
"합계","서초구",방배4동,유기동물보호현황,개,인도(주인),1
"합계","서초구",방배4동,유기동물보호현황,개,입양분양,...
"합계","서초구",방배4동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",방배4동,유기동물보호현황,개,계류기증,...
"합계","서초구",방배4동,유기동물보호현황,고양이,소계,5
"합계","서초구",방배4동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",방배4동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",양재1동,유기동물보호현황,소계,소계,30
"합계","서초구",양재1동,유기동물보호현황,개,소계,12
"합계","서초구",양재1동,유기동물보호현황,개,인도(주인),4
"합계","서초구",양재1동,유기동물보호현황,개,입양분양,...
"합계","서초구",양재1동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",양재1동,유기동물보호현황,개,계류기증,...
"합계","서초구",양재1동,유기동물보호현황,고양이,소계,15
"합계","서초구",양재1동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",양재1동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",양재1동,유기동물보호현황,기타,소계,3
"합계","서초구",양재1동,유기동물보호현황,기타,폐사안락사,3
"합계","서초구",양재2동,유기동물보호현황,소계,소계,29
"합계","서초구",양재2동,유기동물보호현황,개,소계,15
"합계","서초구",양재2동,유기동물보호현황,개,인도(주인),4
"합계","서초구",양재2동,유기동물보호현황,개,입양분양,...
"합계","서초구",양재2동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",양재2동,유기동물보호현황,개,계류기증,...
"합계","서초구",양재2동,유기동물보호현황,고양이,소계,14
"합계","서초구",양재2동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",양재2동,유기동물보호현황,고양이,계류기증,...
"합계","서초구",내곡동,유기동물보호현황,소계,소계,24
"합계","서초구",내곡동,유기동물보호현황,개,소계,18
"합계","서초구",내곡동,유기동물보호현황,개,인도(주인),1
"합계","서초구",내곡동,유기동물보호현황,개,입양분양,...
"합계","서초구",내곡동,유기동물보호현황,개,폐사안락사,...
"합계","서초구",내곡동,유기동물보호현황,개,계류기증,...
"합계","서초구",내곡동,유기동물보호현황,고양이,소계,6
"합계","서초구",내곡동,유기동물보호현황,고양이,폐사안락사,...
"합계","서초구",내곡동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",소계,유기동물보호현황,소계,소계,505
"합계","강남구",소계,유기동물보호현황,개,소계,248
"합계","강남구",소계,유기동물보호현황,개,인도(주인),58
"합계","강남구",소계,유기동물보호현황,개,입양분양,56
"합계","강남구",소계,유기동물보호현황,개,폐사안락사,122
"합계","강남구",소계,유기동물보호현황,개,계류기증,12
"합계","강남구",소계,유기동물보호현황,고양이,소계,240
"합계","강남구",소계,유기동물보호현황,고양이,인도(주인),9
"합계","강남구",소계,유기동물보호현황,고양이,입양분양,8
"합계","강남구",소계,유기동물보호현황,고양이,폐사안락사,214
"합계","강남구",소계,유기동물보호현황,고양이,계류기증,9
"합계","강남구",소계,유기동물보호현황,기타,소계,17
"합계","강남구",소계,유기동물보호현황,기타,입양분양,6
"합계","강남구",소계,유기동물보호현황,기타,폐사안락사,9
"합계","강남구",소계,유기동물보호현황,기타,계류기증,2
"합계","강남구",신사동,유기동물보호현황,소계,소계,...
"합계","강남구",신사동,유기동물보호현황,개,소계,...
"합계","강남구",신사동,유기동물보호현황,개,인도(주인),...
"합계","강남구",신사동,유기동물보호현황,개,입양분양,...
"합계","강남구",신사동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",신사동,유기동물보호현황,개,계류기증,...
"합계","강남구",신사동,유기동물보호현황,고양이,소계,...
"합계","강남구",신사동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",신사동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",신사동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",신사동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",신사동,유기동물보호현황,기타,소계,...
"합계","강남구",신사동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",신사동,유기동물보호현황,기타,입양분양,...
"합계","강남구",신사동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",신사동,유기동물보호현황,기타,계류기증,...
"합계","강남구",논현1동,유기동물보호현황,소계,소계,...
"합계","강남구",논현1동,유기동물보호현황,개,소계,...
"합계","강남구",논현1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",논현1동,유기동물보호현황,개,입양분양,...
"합계","강남구",논현1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",논현1동,유기동물보호현황,개,계류기증,...
"합계","강남구",논현1동,유기동물보호현황,고양이,소계,...
"합계","강남구",논현1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",논현1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",논현1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",논현1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",논현1동,유기동물보호현황,기타,소계,...
"합계","강남구",논현1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",논현1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",논현1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",논현1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",논현2동,유기동물보호현황,소계,소계,...
"합계","강남구",논현2동,유기동물보호현황,개,소계,...
"합계","강남구",논현2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",논현2동,유기동물보호현황,개,입양분양,...
"합계","강남구",논현2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",논현2동,유기동물보호현황,개,계류기증,...
"합계","강남구",논현2동,유기동물보호현황,고양이,소계,...
"합계","강남구",논현2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",논현2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",논현2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",논현2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",논현2동,유기동물보호현황,기타,소계,...
"합계","강남구",논현2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",논현2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",논현2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",논현2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",삼성1동,유기동물보호현황,소계,소계,...
"합계","강남구",삼성1동,유기동물보호현황,개,소계,...
"합계","강남구",삼성1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",삼성1동,유기동물보호현황,개,입양분양,...
"합계","강남구",삼성1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",삼성1동,유기동물보호현황,개,계류기증,...
"합계","강남구",삼성1동,유기동물보호현황,고양이,소계,...
"합계","강남구",삼성1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",삼성1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",삼성1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",삼성1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",삼성1동,유기동물보호현황,기타,소계,...
"합계","강남구",삼성1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",삼성1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",삼성1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",삼성1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",삼성2동,유기동물보호현황,소계,소계,...
"합계","강남구",삼성2동,유기동물보호현황,개,소계,...
"합계","강남구",삼성2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",삼성2동,유기동물보호현황,개,입양분양,...
"합계","강남구",삼성2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",삼성2동,유기동물보호현황,개,계류기증,...
"합계","강남구",삼성2동,유기동물보호현황,고양이,소계,...
"합계","강남구",삼성2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",삼성2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",삼성2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",삼성2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",삼성2동,유기동물보호현황,기타,소계,...
"합계","강남구",삼성2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",삼성2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",삼성2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",삼성2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",대치1동,유기동물보호현황,소계,소계,...
"합계","강남구",대치1동,유기동물보호현황,개,소계,...
"합계","강남구",대치1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",대치1동,유기동물보호현황,개,입양분양,...
"합계","강남구",대치1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",대치1동,유기동물보호현황,개,계류기증,...
"합계","강남구",대치1동,유기동물보호현황,고양이,소계,...
"합계","강남구",대치1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",대치1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",대치1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",대치1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",대치1동,유기동물보호현황,기타,소계,...
"합계","강남구",대치1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",대치1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",대치1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",대치1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",대치4동,유기동물보호현황,소계,소계,...
"합계","강남구",대치4동,유기동물보호현황,개,소계,...
"합계","강남구",대치4동,유기동물보호현황,개,인도(주인),...
"합계","강남구",대치4동,유기동물보호현황,개,입양분양,...
"합계","강남구",대치4동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",대치4동,유기동물보호현황,개,계류기증,...
"합계","강남구",대치4동,유기동물보호현황,고양이,소계,...
"합계","강남구",대치4동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",대치4동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",대치4동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",대치4동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",대치4동,유기동물보호현황,기타,소계,...
"합계","강남구",대치4동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",대치4동,유기동물보호현황,기타,입양분양,...
"합계","강남구",대치4동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",대치4동,유기동물보호현황,기타,계류기증,...
"합계","강남구",역삼1동,유기동물보호현황,소계,소계,...
"합계","강남구",역삼1동,유기동물보호현황,개,소계,...
"합계","강남구",역삼1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",역삼1동,유기동물보호현황,개,입양분양,...
"합계","강남구",역삼1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",역삼1동,유기동물보호현황,개,계류기증,...
"합계","강남구",역삼1동,유기동물보호현황,고양이,소계,...
"합계","강남구",역삼1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",역삼1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",역삼1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",역삼1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",역삼1동,유기동물보호현황,기타,소계,...
"합계","강남구",역삼1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",역삼1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",역삼1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",역삼1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",역삼2동,유기동물보호현황,소계,소계,...
"합계","강남구",역삼2동,유기동물보호현황,개,소계,...
"합계","강남구",역삼2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",역삼2동,유기동물보호현황,개,입양분양,...
"합계","강남구",역삼2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",역삼2동,유기동물보호현황,개,계류기증,...
"합계","강남구",역삼2동,유기동물보호현황,고양이,소계,...
"합계","강남구",역삼2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",역삼2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",역삼2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",역삼2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",역삼2동,유기동물보호현황,기타,소계,...
"합계","강남구",역삼2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",역삼2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",역삼2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",역삼2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",도곡1동,유기동물보호현황,소계,소계,...
"합계","강남구",도곡1동,유기동물보호현황,개,소계,...
"합계","강남구",도곡1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",도곡1동,유기동물보호현황,개,입양분양,...
"합계","강남구",도곡1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",도곡1동,유기동물보호현황,개,계류기증,...
"합계","강남구",도곡1동,유기동물보호현황,고양이,소계,...
"합계","강남구",도곡1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",도곡1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",도곡1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",도곡1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",도곡1동,유기동물보호현황,기타,소계,...
"합계","강남구",도곡1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",도곡1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",도곡1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",도곡1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",도곡2동,유기동물보호현황,소계,소계,...
"합계","강남구",도곡2동,유기동물보호현황,개,소계,...
"합계","강남구",도곡2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",도곡2동,유기동물보호현황,개,입양분양,...
"합계","강남구",도곡2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",도곡2동,유기동물보호현황,개,계류기증,...
"합계","강남구",도곡2동,유기동물보호현황,고양이,소계,...
"합계","강남구",도곡2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",도곡2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",도곡2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",도곡2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",도곡2동,유기동물보호현황,기타,소계,...
"합계","강남구",도곡2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",도곡2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",도곡2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",도곡2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",개포1동,유기동물보호현황,소계,소계,...
"합계","강남구",개포1동,유기동물보호현황,개,소계,...
"합계","강남구",개포1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",개포1동,유기동물보호현황,개,입양분양,...
"합계","강남구",개포1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",개포1동,유기동물보호현황,개,계류기증,...
"합계","강남구",개포1동,유기동물보호현황,고양이,소계,...
"합계","강남구",개포1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",개포1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",개포1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",개포1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",개포1동,유기동물보호현황,기타,소계,...
"합계","강남구",개포1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",개포1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",개포1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",개포1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",개포4동,유기동물보호현황,소계,소계,...
"합계","강남구",개포4동,유기동물보호현황,개,소계,...
"합계","강남구",개포4동,유기동물보호현황,개,인도(주인),...
"합계","강남구",개포4동,유기동물보호현황,개,입양분양,...
"합계","강남구",개포4동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",개포4동,유기동물보호현황,개,계류기증,...
"합계","강남구",개포4동,유기동물보호현황,고양이,소계,...
"합계","강남구",개포4동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",개포4동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",개포4동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",개포4동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",개포4동,유기동물보호현황,기타,소계,...
"합계","강남구",개포4동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",개포4동,유기동물보호현황,기타,입양분양,...
"합계","강남구",개포4동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",개포4동,유기동물보호현황,기타,계류기증,...
"합계","강남구",일원본동,유기동물보호현황,소계,소계,...
"합계","강남구",일원본동,유기동물보호현황,개,소계,...
"합계","강남구",일원본동,유기동물보호현황,개,인도(주인),...
"합계","강남구",일원본동,유기동물보호현황,개,입양분양,...
"합계","강남구",일원본동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",일원본동,유기동물보호현황,개,계류기증,...
"합계","강남구",일원본동,유기동물보호현황,고양이,소계,...
"합계","강남구",일원본동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",일원본동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",일원본동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",일원본동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",일원본동,유기동물보호현황,기타,소계,...
"합계","강남구",일원본동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",일원본동,유기동물보호현황,기타,입양분양,...
"합계","강남구",일원본동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",일원본동,유기동물보호현황,기타,계류기증,...
"합계","강남구",일원1동,유기동물보호현황,소계,소계,...
"합계","강남구",일원1동,유기동물보호현황,개,소계,...
"합계","강남구",일원1동,유기동물보호현황,개,인도(주인),...
"합계","강남구",일원1동,유기동물보호현황,개,입양분양,...
"합계","강남구",일원1동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",일원1동,유기동물보호현황,개,계류기증,...
"합계","강남구",일원1동,유기동물보호현황,고양이,소계,...
"합계","강남구",일원1동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",일원1동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",일원1동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",일원1동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",일원1동,유기동물보호현황,기타,소계,...
"합계","강남구",일원1동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",일원1동,유기동물보호현황,기타,입양분양,...
"합계","강남구",일원1동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",일원1동,유기동물보호현황,기타,계류기증,...
"합계","강남구",일원2동,유기동물보호현황,소계,소계,...
"합계","강남구",일원2동,유기동물보호현황,개,소계,...
"합계","강남구",일원2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",일원2동,유기동물보호현황,개,입양분양,...
"합계","강남구",일원2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",일원2동,유기동물보호현황,개,계류기증,...
"합계","강남구",일원2동,유기동물보호현황,고양이,소계,...
"합계","강남구",일원2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",일원2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",일원2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",일원2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",일원2동,유기동물보호현황,기타,소계,...
"합계","강남구",일원2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",일원2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",일원2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",일원2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",수서동,유기동물보호현황,소계,소계,...
"합계","강남구",수서동,유기동물보호현황,개,소계,...
"합계","강남구",수서동,유기동물보호현황,개,인도(주인),...
"합계","강남구",수서동,유기동물보호현황,개,입양분양,...
"합계","강남구",수서동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",수서동,유기동물보호현황,개,계류기증,...
"합계","강남구",수서동,유기동물보호현황,고양이,소계,...
"합계","강남구",수서동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",수서동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",수서동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",수서동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",수서동,유기동물보호현황,기타,소계,...
"합계","강남구",수서동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",수서동,유기동물보호현황,기타,입양분양,...
"합계","강남구",수서동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",수서동,유기동물보호현황,기타,계류기증,...
"합계","강남구",세곡동,유기동물보호현황,소계,소계,...
"합계","강남구",세곡동,유기동물보호현황,개,소계,...
"합계","강남구",세곡동,유기동물보호현황,개,인도(주인),...
"합계","강남구",세곡동,유기동물보호현황,개,입양분양,...
"합계","강남구",세곡동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",세곡동,유기동물보호현황,개,계류기증,...
"합계","강남구",세곡동,유기동물보호현황,고양이,소계,...
"합계","강남구",세곡동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",세곡동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",세곡동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",세곡동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",세곡동,유기동물보호현황,기타,소계,...
"합계","강남구",세곡동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",세곡동,유기동물보호현황,기타,입양분양,...
"합계","강남구",세곡동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",세곡동,유기동물보호현황,기타,계류기증,...
"합계","강남구",압구정동,유기동물보호현황,소계,소계,...
"합계","강남구",압구정동,유기동물보호현황,개,소계,...
"합계","강남구",압구정동,유기동물보호현황,개,인도(주인),...
"합계","강남구",압구정동,유기동물보호현황,개,입양분양,...
"합계","강남구",압구정동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",압구정동,유기동물보호현황,개,계류기증,...
"합계","강남구",압구정동,유기동물보호현황,고양이,소계,...
"합계","강남구",압구정동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",압구정동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",압구정동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",압구정동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",압구정동,유기동물보호현황,기타,소계,...
"합계","강남구",압구정동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",압구정동,유기동물보호현황,기타,입양분양,...
"합계","강남구",압구정동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",압구정동,유기동물보호현황,기타,계류기증,...
"합계","강남구",청담동,유기동물보호현황,소계,소계,...
"합계","강남구",청담동,유기동물보호현황,개,소계,...
"합계","강남구",청담동,유기동물보호현황,개,인도(주인),...
"합계","강남구",청담동,유기동물보호현황,개,입양분양,...
"합계","강남구",청담동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",청담동,유기동물보호현황,개,계류기증,...
"합계","강남구",청담동,유기동물보호현황,고양이,소계,...
"합계","강남구",청담동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",청담동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",청담동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",청담동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",청담동,유기동물보호현황,기타,소계,...
"합계","강남구",청담동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",청담동,유기동물보호현황,기타,입양분양,...
"합계","강남구",청담동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",청담동,유기동물보호현황,기타,계류기증,...
"합계","강남구",대치2동,유기동물보호현황,소계,소계,...
"합계","강남구",대치2동,유기동물보호현황,개,소계,...
"합계","강남구",대치2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",대치2동,유기동물보호현황,개,입양분양,...
"합계","강남구",대치2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",대치2동,유기동물보호현황,개,계류기증,...
"합계","강남구",대치2동,유기동물보호현황,고양이,소계,...
"합계","강남구",대치2동,유기동물보호현황,고양이,인도(주인),...
"합계","강남구",대치2동,유기동물보호현황,고양이,입양분양,...
"합계","강남구",대치2동,유기동물보호현황,고양이,폐사안락사,...
"합계","강남구",대치2동,유기동물보호현황,고양이,계류기증,...
"합계","강남구",대치2동,유기동물보호현황,기타,소계,...
"합계","강남구",대치2동,유기동물보호현황,기타,인도(주인),...
"합계","강남구",대치2동,유기동물보호현황,기타,입양분양,...
"합계","강남구",대치2동,유기동물보호현황,기타,폐사안락사,...
"합계","강남구",대치2동,유기동물보호현황,기타,계류기증,...
"합계","강남구",개포2동,유기동물보호현황,소계,소계,...
"합계","강남구",개포2동,유기동물보호현황,개,소계,...
"합계","강남구",개포2동,유기동물보호현황,개,인도(주인),...
"합계","강남구",개포2동,유기동물보호현황,개,입양분양,...
"합계","강남구",개포2동,유기동물보호현황,개,폐사안락사,...
"합계","강남구",개포2동,유기동물보호현황,개,계류기증,...
"합계","강남구",개포2동,유기동물보호현황,고양이,소계,...
